date,state,total doses,first dose,second dose
2021-05-25,Virgin Islands,67597,37061,30536
2021-05-26,Virgin Islands,67865,37192,30673
2021-05-27,Virgin Islands,68137,37336,30801
2021-05-28,Virgin Islands,68564,37557,31007
2021-05-29,Virgin Islands,68968,37743,31225
2021-05-30,Virgin Islands,68998,37755,31243
2021-05-31,Virgin Islands,69008,37761,31247
2021-06-01,Virgin Islands,69019,37768,31251
2021-06-02,Virgin Islands,69551,38018,31533
2021-06-03,Virgin Islands,69865,38186,31679
2021-06-04,Virgin Islands,70217,38350,31867
2021-06-05,Virgin Islands,70572,38510,32062
2021-06-06,Virgin Islands,70588,38522,32066
2021-06-07,Virgin Islands,70618,38541,32077
2021-06-08,Virgin Islands,71011,38723,32288
2021-06-09,Virgin Islands,71378,38910,32468
2021-06-10,Virgin Islands,71460,38934,32526
2021-06-11,Virgin Islands,71682,39062,32620
2021-06-12,Virgin Islands,72012,39208,32804
2021-06-13,Virgin Islands,72366,39357,33009
2021-06-14,Virgin Islands,72481,39369,33112
2021-06-15,Virgin Islands,72773,39493,33280
2021-06-16,Virgin Islands,73064,39659,33405
2021-06-17,Virgin Islands,73402,39816,33586
2021-06-18,Virgin Islands,73759,39975,33784
2021-06-19,Virgin Islands,73965,40084,33881
2021-06-20,Virgin Islands,73971,40088,33883
2021-06-21,Virgin Islands,73993,40102,33891
2021-06-22,Virgin Islands,74276,40243,34033
2021-06-23,Virgin Islands,74648,40365,34283
2021-06-24,Virgin Islands,74937,40525,34412
2021-06-25,Virgin Islands,75292,40694,34598
2021-06-26,Virgin Islands,75596,40827,34769
