date,state,total doses,first dose,second dose
2021-06-03,West Virginia,1345042,732734,612308
2021-06-04,West Virginia,1349784,734988,614796
2021-06-05,West Virginia,1350243,735205,615038
2021-06-06,West Virginia,1360348,740637,619711
2021-06-07,West Virginia,1360894,740855,620039
2021-06-08,West Virginia,1362674,741362,621312
2021-06-09,West Virginia,1363332,741616,621716
2021-06-10,West Virginia,1376525,748394,628131
2021-06-11,West Virginia,1378615,748911,629704
2021-06-12,West Virginia,1385066,751941,633125
2021-06-13,West Virginia,1387793,752750,635043
2021-06-14,West Virginia,1395279,755838,639441
2021-06-15,West Virginia,1397488,756579,640909
2021-06-16,West Virginia,1399585,757128,642457
2021-06-17,West Virginia,1401836,757795,644041
2021-06-18,West Virginia,1404349,758671,645678
2021-06-19,West Virginia,1405983,759241,646742
2021-06-20,West Virginia,1409474,760743,648731
2021-06-21,West Virginia,1421150,766983,654167
2021-06-22,West Virginia,1422629,767607,655022
2021-06-23,West Virginia,1423709,768026,655683
2021-06-24,West Virginia,1427617,769962,657655
2021-06-25,West Virginia,1430680,771417,659263
2021-06-26,West Virginia,1432251,772043,660208
2021-06-27,West Virginia,1437617,775415,662202
2021-06-28,West Virginia,1437963,775550,662413
2021-06-29,West Virginia,1446192,780761,665431
2021-06-30,West Virginia,1448528,781983,666545
2021-07-01,West Virginia,1451549,783445,668104
2021-07-02,West Virginia,1455317,785285,670032
2021-07-03,West Virginia,1457787,786517,671270
2021-07-04,West Virginia,1458023,786635,671388
2021-07-05,West Virginia,1458206,786716,671490
2021-07-06,West Virginia,1458391,786798,671593
