date,state,total doses,first dose,second dose
2021-06-20,Montana,947954,503738,444216
2021-06-21,Montana,948868,504087,444781
2021-06-22,Montana,949295,504275,445020
2021-06-23,Montana,950253,504711,445542
2021-06-24,Montana,951991,505565,446426
2021-06-25,Montana,953575,506282,447293
2021-06-26,Montana,956458,507587,448871
2021-06-27,Montana,959046,508426,450620
2021-06-28,Montana,960340,508798,451542
2021-06-29,Montana,960625,508932,451693
2021-06-30,Montana,968268,510201,458067
2021-07-01,Montana,969787,510906,458881
2021-07-02,Montana,971991,511872,460119
2021-07-03,Montana,973370,512492,460878
2021-07-04,Montana,974312,512895,461417
2021-07-05,Montana,974656,513060,461596
2021-07-06,Montana,975002,513226,461776
2021-07-07,Montana,975327,513386,461941
2021-07-08,Montana,976859,513986,462873
